,Total Vehicle Sales,Domestic Auto Production,15-Year Fixed Rate Mortgage Average in the United States,30-Year Fixed Rate Mortgage Average in the United States,Employment Level,Unemployment Rate,"Inflation, consumer prices for the United States",Federal Funds Effective Rate,"Trade Balance: Goods and Services, Balance of Payments Basis",Consumer Price Index for All Urban Consumers: All Items in U.S. City Average,M1,M2,Industrial Production: Total Index,US_Manufacturing_PMI,New One Family Houses Sold,S&P CoreLogic Case-Shiller U.S. National Home Price Index,All-Transactions House Price Index for the United States,New Privately-Owned Housing Units Started: Total Units
2014-05-15,17.137,331.6,3.29,4.2,145825.0,6.3,1.62222297740817,0.09,-39575.0,237.9,2785.3,11328.5,102.2392,495265.0,451.0,163.651,337.85,1007.0
2014-05-16,17.137,331.6,3.29,4.2,145825.0,6.3,1.62222297740817,0.09,-39575.0,237.9,2785.3,11328.5,102.2392,495265.0,451.0,163.651,337.85,1007.0
2014-05-17,17.137,331.6,3.29,4.2,145825.0,6.3,1.62222297740817,0.09,-39575.0,237.9,2785.3,11328.5,102.2392,495265.0,451.0,163.651,337.85,1007.0
2014-05-18,17.137,331.6,3.29,4.2,145825.0,6.3,1.62222297740817,0.09,-39575.0,237.9,2785.3,11328.5,102.2392,495265.0,451.0,163.651,337.85,1007.0
2014-05-19,17.137,331.6,3.29,4.2,145825.0,6.3,1.62222297740817,0.09,-39575.0,237.9,2785.3,11328.5,102.2392,495265.0,451.0,163.651,337.85,1007.0
2014-05-20,17.137,331.6,3.29,4.2,145825.0,6.3,1.62222297740817,0.09,-39575.0,237.9,2785.3,11328.5,102.2392,495265.0,451.0,163.651,337.85,1007.0
2014-05-21,17.137,331.6,3.29,4.2,145825.0,6.3,1.62222297740817,0.09,-39575.0,237.9,2785.3,11328.5,102.2392,495265.0,451.0,163.651,337.85,1007.0
2014-05-22,17.137,331.6,3.25,4.14,145825.0,6.3,1.62222297740817,0.09,-39575.0,237.9,2785.3,11328.5,102.2392,495265.0,451.0,163.651,337.85,1007.0
2014-05-23,17.137,331.6,3.25,4.14,145825.0,6.3,1.62222297740817,0.09,-39575.0,237.9,2785.3,11328.5,102.2392,495265.0,451.0,163.651,337.85,1007.0
2014-05-24,17.137,331.6,3.25,4.14,145825.0,6.3,1.62222297740817,0.09,-39575.0,237.9,2785.3,11328.5,102.2392,495265.0,451.0,163.651,337.85,1007.0
2014-05-25,17.137,331.6,3.25,4.14,145825.0,6.3,1.62222297740817,0.09,-39575.0,237.9,2785.3,11328.5,102.2392,495265.0,451.0,163.651,337.85,1007.0
2014-05-26,17.137,331.6,3.25,4.14,145825.0,6.3,1.62222297740817,0.09,-39575.0,237.9,2785.3,11328.5,102.2392,495265.0,451.0,163.651,337.85,1007.0
2014-05-27,17.137,331.6,3.25,4.14,145825.0,6.3,1.62222297740817,0.09,-39575.0,237.9,2785.3,11328.5,102.2392,495265.0,451.0,163.651,337.85,1007.0
2014-05-28,17.137,331.6,3.25,4.14,145825.0,6.3,1.62222297740817,0.09,-39575.0,237.9,2785.3,11328.5,102.2392,495265.0,451.0,163.651,337.85,1007.0
2014-05-29,17.137,331.6,3.21,4.12,145825.0,6.3,1.62222297740817,0.09,-39575.0,237.9,2785.3,11328.5,102.2392,495265.0,451.0,163.651,337.85,1007.0
2014-05-30,17.137,331.6,3.21,4.12,145825.0,6.3,1.62222297740817,0.09,-39575.0,237.9,2785.3,11328.5,102.2392,495265.0,451.0,163.651,337.85,1007.0
2014-05-31,17.137,331.6,3.21,4.12,145825.0,6.3,1.62222297740817,0.09,-39575.0,237.9,2785.3,11328.5,102.2392,495265.0,451.0,163.651,337.85,1007.0
2014-06-01,17.516,366.5,3.21,4.12,146247.0,6.1,1.62222297740817,0.1,-38895.0,238.343,2817.2,11383.7,102.5774,499173.0,418.0,164.06,337.85,911.0
2014-06-02,17.516,366.5,3.21,4.12,146247.0,6.1,1.62222297740817,0.1,-38895.0,238.343,2817.2,11383.7,102.5774,499173.0,418.0,164.06,337.85,911.0
2014-06-03,17.516,366.5,3.21,4.12,146247.0,6.1,1.62222297740817,0.1,-38895.0,238.343,2817.2,11383.7,102.5774,499173.0,418.0,164.06,337.85,911.0
2014-06-04,17.516,366.5,3.21,4.12,146247.0,6.1,1.62222297740817,0.1,-38895.0,238.343,2817.2,11383.7,102.5774,499173.0,418.0,164.06,337.85,911.0
2014-06-05,17.516,366.5,3.23,4.14,146247.0,6.1,1.62222297740817,0.1,-38895.0,238.343,2817.2,11383.7,102.5774,499173.0,418.0,164.06,337.85,911.0
2014-06-06,17.516,366.5,3.23,4.14,146247.0,6.1,1.62222297740817,0.1,-38895.0,238.343,2817.2,11383.7,102.5774,499173.0,418.0,164.06,337.85,911.0
2014-06-07,17.516,366.5,3.23,4.14,146247.0,6.1,1.62222297740817,0.1,-38895.0,238.343,2817.2,11383.7,102.5774,499173.0,418.0,164.06,337.85,911.0
2014-06-08,17.516,366.5,3.23,4.14,146247.0,6.1,1.62222297740817,0.1,-38895.0,238.343,2817.2,11383.7,102.5774,499173.0,418.0,164.06,337.85,911.0
2014-06-09,17.516,366.5,3.23,4.14,146247.0,6.1,1.62222297740817,0.1,-38895.0,238.343,2817.2,11383.7,102.5774,499173.0,418.0,164.06,337.85,911.0
2014-06-10,17.516,366.5,3.23,4.14,146247.0,6.1,1.62222297740817,0.1,-38895.0,238.343,2817.2,11383.7,102.5774,499173.0,418.0,164.06,337.85,911.0
2014-06-11,17.516,366.5,3.23,4.14,146247.0,6.1,1.62222297740817,0.1,-38895.0,238.343,2817.2,11383.7,102.5774,499173.0,418.0,164.06,337.85,911.0
2014-06-12,17.516,366.5,3.31,4.2,146247.0,6.1,1.62222297740817,0.1,-38895.0,238.343,2817.2,11383.7,102.5774,499173.0,418.0,164.06,337.85,911.0
2014-06-13,17.516,366.5,3.31,4.2,146247.0,6.1,1.62222297740817,0.1,-38895.0,238.343,2817.2,11383.7,102.5774,499173.0,418.0,164.06,337.85,911.0
2014-06-14,17.516,366.5,3.31,4.2,146247.0,6.1,1.62222297740817,0.1,-38895.0,238.343,2817.2,11383.7,102.5774,499173.0,418.0,164.06,337.85,911.0
2014-06-15,17.516,366.5,3.31,4.2,146247.0,6.1,1.62222297740817,0.1,-38895.0,238.343,2817.2,11383.7,102.5774,499173.0,418.0,164.06,337.85,911.0
2014-06-16,17.516,366.5,3.31,4.2,146247.0,6.1,1.62222297740817,0.1,-38895.0,238.343,2817.2,11383.7,102.5774,499173.0,418.0,164.06,337.85,911.0
2014-06-17,17.516,366.5,3.31,4.2,146247.0,6.1,1.62222297740817,0.1,-38895.0,238.343,2817.2,11383.7,102.5774,499173.0,418.0,164.06,337.85,911.0
2014-06-18,17.516,366.5,3.31,4.2,146247.0,6.1,1.62222297740817,0.1,-38895.0,238.343,2817.2,11383.7,102.5774,499173.0,418.0,164.06,337.85,911.0
2014-06-19,17.516,366.5,3.3,4.17,146247.0,6.1,1.62222297740817,0.1,-38895.0,238.343,2817.2,11383.7,102.5774,499173.0,418.0,164.06,337.85,911.0
2014-06-20,17.516,366.5,3.3,4.17,146247.0,6.1,1.62222297740817,0.1,-38895.0,238.343,2817.2,11383.7,102.5774,499173.0,418.0,164.06,337.85,911.0
2014-06-21,17.516,366.5,3.3,4.17,146247.0,6.1,1.62222297740817,0.1,-38895.0,238.343,2817.2,11383.7,102.5774,499173.0,418.0,164.06,337.85,911.0
2014-06-22,17.516,366.5,3.3,4.17,146247.0,6.1,1.62222297740817,0.1,-38895.0,238.343,2817.2,11383.7,102.5774,499173.0,418.0,164.06,337.85,911.0
2014-06-23,17.516,366.5,3.3,4.17,146247.0,6.1,1.62222297740817,0.1,-38895.0,238.343,2817.2,11383.7,102.5774,499173.0,418.0,164.06,337.85,911.0
2014-06-24,17.516,366.5,3.3,4.17,146247.0,6.1,1.62222297740817,0.1,-38895.0,238.343,2817.2,11383.7,102.5774,499173.0,418.0,164.06,337.85,911.0
2014-06-25,17.516,366.5,3.3,4.17,146247.0,6.1,1.62222297740817,0.1,-38895.0,238.343,2817.2,11383.7,102.5774,499173.0,418.0,164.06,337.85,911.0
2014-06-26,17.516,366.5,3.22,4.14,146247.0,6.1,1.62222297740817,0.1,-38895.0,238.343,2817.2,11383.7,102.5774,499173.0,418.0,164.06,337.85,911.0
2014-06-27,17.516,366.5,3.22,4.14,146247.0,6.1,1.62222297740817,0.1,-38895.0,238.343,2817.2,11383.7,102.5774,499173.0,418.0,164.06,337.85,911.0
2014-06-28,17.516,366.5,3.22,4.14,146247.0,6.1,1.62222297740817,0.1,-38895.0,238.343,2817.2,11383.7,102.5774,499173.0,418.0,164.06,337.85,911.0
2014-06-29,17.516,366.5,3.22,4.14,146247.0,6.1,1.62222297740817,0.1,-38895.0,238.343,2817.2,11383.7,102.5774,499173.0,418.0,164.06,337.85,911.0
2014-06-30,17.516,366.5,3.22,4.14,146247.0,6.1,1.62222297740817,0.1,-38895.0,238.343,2817.2,11383.7,102.5774,499173.0,418.0,164.06,337.85,911.0
2014-07-01,17.277,382.3,3.22,4.14,146399.0,6.2,1.62222297740817,0.09,-38935.0,238.25,2837.3,11438.4,102.7954,559295.0,402.0,164.583,342.73,1085.0
2014-07-02,17.277,382.3,3.22,4.14,146399.0,6.2,1.62222297740817,0.09,-38935.0,238.25,2837.3,11438.4,102.7954,559295.0,402.0,164.583,342.73,1085.0
2014-07-03,17.277,382.3,3.22,4.12,146399.0,6.2,1.62222297740817,0.09,-38935.0,238.25,2837.3,11438.4,102.7954,559295.0,402.0,164.583,342.73,1085.0
2014-07-04,17.277,382.3,3.22,4.12,146399.0,6.2,1.62222297740817,0.09,-38935.0,238.25,2837.3,11438.4,102.7954,559295.0,402.0,164.583,342.73,1085.0
2014-07-05,17.277,382.3,3.22,4.12,146399.0,6.2,1.62222297740817,0.09,-38935.0,238.25,2837.3,11438.4,102.7954,559295.0,402.0,164.583,342.73,1085.0
2014-07-06,17.277,382.3,3.22,4.12,146399.0,6.2,1.62222297740817,0.09,-38935.0,238.25,2837.3,11438.4,102.7954,559295.0,402.0,164.583,342.73,1085.0
2014-07-07,17.277,382.3,3.22,4.12,146399.0,6.2,1.62222297740817,0.09,-38935.0,238.25,2837.3,11438.4,102.7954,559295.0,402.0,164.583,342.73,1085.0
2014-07-08,17.277,382.3,3.22,4.12,146399.0,6.2,1.62222297740817,0.09,-38935.0,238.25,2837.3,11438.4,102.7954,559295.0,402.0,164.583,342.73,1085.0
2014-07-09,17.277,382.3,3.22,4.12,146399.0,6.2,1.62222297740817,0.09,-38935.0,238.25,2837.3,11438.4,102.7954,559295.0,402.0,164.583,342.73,1085.0
2014-07-10,17.277,382.3,3.24,4.15,146399.0,6.2,1.62222297740817,0.09,-38935.0,238.25,2837.3,11438.4,102.7954,559295.0,402.0,164.583,342.73,1085.0
2014-07-11,17.277,382.3,3.24,4.15,146399.0,6.2,1.62222297740817,0.09,-38935.0,238.25,2837.3,11438.4,102.7954,559295.0,402.0,164.583,342.73,1085.0
2014-07-12,17.277,382.3,3.24,4.15,146399.0,6.2,1.62222297740817,0.09,-38935.0,238.25,2837.3,11438.4,102.7954,559295.0,402.0,164.583,342.73,1085.0
2014-07-13,17.277,382.3,3.24,4.15,146399.0,6.2,1.62222297740817,0.09,-38935.0,238.25,2837.3,11438.4,102.7954,559295.0,402.0,164.583,342.73,1085.0
2014-07-14,17.277,382.3,3.24,4.15,146399.0,6.2,1.62222297740817,0.09,-38935.0,238.25,2837.3,11438.4,102.7954,559295.0,402.0,164.583,342.73,1085.0
2014-07-15,17.277,382.3,3.24,4.15,146399.0,6.2,1.62222297740817,0.09,-38935.0,238.25,2837.3,11438.4,102.7954,559295.0,402.0,164.583,342.73,1085.0
2014-07-16,17.277,382.3,3.24,4.15,146399.0,6.2,1.62222297740817,0.09,-38935.0,238.25,2837.3,11438.4,102.7954,559295.0,402.0,164.583,342.73,1085.0
2014-07-17,17.277,382.3,3.23,4.13,146399.0,6.2,1.62222297740817,0.09,-38935.0,238.25,2837.3,11438.4,102.7954,559295.0,402.0,164.583,342.73,1085.0
2014-07-18,17.277,382.3,3.23,4.13,146399.0,6.2,1.62222297740817,0.09,-38935.0,238.25,2837.3,11438.4,102.7954,559295.0,402.0,164.583,342.73,1085.0
2014-07-19,17.277,382.3,3.23,4.13,146399.0,6.2,1.62222297740817,0.09,-38935.0,238.25,2837.3,11438.4,102.7954,559295.0,402.0,164.583,342.73,1085.0
2014-07-20,17.277,382.3,3.23,4.13,146399.0,6.2,1.62222297740817,0.09,-38935.0,238.25,2837.3,11438.4,102.7954,559295.0,402.0,164.583,342.73,1085.0
2014-07-21,17.277,382.3,3.23,4.13,146399.0,6.2,1.62222297740817,0.09,-38935.0,238.25,2837.3,11438.4,102.7954,559295.0,402.0,164.583,342.73,1085.0
2014-07-22,17.277,382.3,3.23,4.13,146399.0,6.2,1.62222297740817,0.09,-38935.0,238.25,2837.3,11438.4,102.7954,559295.0,402.0,164.583,342.73,1085.0
2014-07-23,17.277,382.3,3.23,4.13,146399.0,6.2,1.62222297740817,0.09,-38935.0,238.25,2837.3,11438.4,102.7954,559295.0,402.0,164.583,342.73,1085.0
2014-07-24,17.277,382.3,3.26,4.13,146399.0,6.2,1.62222297740817,0.09,-38935.0,238.25,2837.3,11438.4,102.7954,559295.0,402.0,164.583,342.73,1085.0
2014-07-25,17.277,382.3,3.26,4.13,146399.0,6.2,1.62222297740817,0.09,-38935.0,238.25,2837.3,11438.4,102.7954,559295.0,402.0,164.583,342.73,1085.0
2014-07-26,17.277,382.3,3.26,4.13,146399.0,6.2,1.62222297740817,0.09,-38935.0,238.25,2837.3,11438.4,102.7954,559295.0,402.0,164.583,342.73,1085.0
2014-07-27,17.277,382.3,3.26,4.13,146399.0,6.2,1.62222297740817,0.09,-38935.0,238.25,2837.3,11438.4,102.7954,559295.0,402.0,164.583,342.73,1085.0
2014-07-28,17.277,382.3,3.26,4.13,146399.0,6.2,1.62222297740817,0.09,-38935.0,238.25,2837.3,11438.4,102.7954,559295.0,402.0,164.583,342.73,1085.0
2014-07-29,17.277,382.3,3.26,4.13,146399.0,6.2,1.62222297740817,0.09,-38935.0,238.25,2837.3,11438.4,102.7954,559295.0,402.0,164.583,342.73,1085.0
2014-07-30,17.277,382.3,3.26,4.13,146399.0,6.2,1.62222297740817,0.09,-38935.0,238.25,2837.3,11438.4,102.7954,559295.0,402.0,164.583,342.73,1085.0
2014-07-31,17.277,382.3,3.23,4.12,146399.0,6.2,1.62222297740817,0.09,-38935.0,238.25,2837.3,11438.4,102.7954,559295.0,402.0,164.583,342.73,1085.0
2014-08-01,17.239,355.6,3.23,4.12,146530.0,6.1,1.62222297740817,0.09,-36935.0,237.852,2787.0,11462.5,102.6322,495344.0,456.0,165.208,342.73,984.0
2014-08-02,17.239,355.6,3.23,4.12,146530.0,6.1,1.62222297740817,0.09,-36935.0,237.852,2787.0,11462.5,102.6322,495344.0,456.0,165.208,342.73,984.0
2014-08-03,17.239,355.6,3.23,4.12,146530.0,6.1,1.62222297740817,0.09,-36935.0,237.852,2787.0,11462.5,102.6322,495344.0,456.0,165.208,342.73,984.0
2014-08-04,17.239,355.6,3.23,4.12,146530.0,6.1,1.62222297740817,0.09,-36935.0,237.852,2787.0,11462.5,102.6322,495344.0,456.0,165.208,342.73,984.0
2014-08-05,17.239,355.6,3.23,4.12,146530.0,6.1,1.62222297740817,0.09,-36935.0,237.852,2787.0,11462.5,102.6322,495344.0,456.0,165.208,342.73,984.0
2014-08-06,17.239,355.6,3.23,4.12,146530.0,6.1,1.62222297740817,0.09,-36935.0,237.852,2787.0,11462.5,102.6322,495344.0,456.0,165.208,342.73,984.0
2014-08-07,17.239,355.6,3.27,4.14,146530.0,6.1,1.62222297740817,0.09,-36935.0,237.852,2787.0,11462.5,102.6322,495344.0,456.0,165.208,342.73,984.0
2014-08-08,17.239,355.6,3.27,4.14,146530.0,6.1,1.62222297740817,0.09,-36935.0,237.852,2787.0,11462.5,102.6322,495344.0,456.0,165.208,342.73,984.0
2014-08-09,17.239,355.6,3.27,4.14,146530.0,6.1,1.62222297740817,0.09,-36935.0,237.852,2787.0,11462.5,102.6322,495344.0,456.0,165.208,342.73,984.0
2014-08-10,17.239,355.6,3.27,4.14,146530.0,6.1,1.62222297740817,0.09,-36935.0,237.852,2787.0,11462.5,102.6322,495344.0,456.0,165.208,342.73,984.0
2014-08-11,17.239,355.6,3.27,4.14,146530.0,6.1,1.62222297740817,0.09,-36935.0,237.852,2787.0,11462.5,102.6322,495344.0,456.0,165.208,342.73,984.0
2014-08-12,17.239,355.6,3.27,4.14,146530.0,6.1,1.62222297740817,0.09,-36935.0,237.852,2787.0,11462.5,102.6322,495344.0,456.0,165.208,342.73,984.0
2014-08-13,17.239,355.6,3.27,4.14,146530.0,6.1,1.62222297740817,0.09,-36935.0,237.852,2787.0,11462.5,102.6322,495344.0,456.0,165.208,342.73,984.0
2014-08-14,17.239,355.6,3.24,4.12,146530.0,6.1,1.62222297740817,0.09,-36935.0,237.852,2787.0,11462.5,102.6322,495344.0,456.0,165.208,342.73,984.0
2014-08-15,17.239,355.6,3.24,4.12,146530.0,6.1,1.62222297740817,0.09,-36935.0,237.852,2787.0,11462.5,102.6322,495344.0,456.0,165.208,342.73,984.0
2014-08-16,17.239,355.6,3.24,4.12,146530.0,6.1,1.62222297740817,0.09,-36935.0,237.852,2787.0,11462.5,102.6322,495344.0,456.0,165.208,342.73,984.0
2014-08-17,17.239,355.6,3.24,4.12,146530.0,6.1,1.62222297740817,0.09,-36935.0,237.852,2787.0,11462.5,102.6322,495344.0,456.0,165.208,342.73,984.0
2014-08-18,17.239,355.6,3.24,4.12,146530.0,6.1,1.62222297740817,0.09,-36935.0,237.852,2787.0,11462.5,102.6322,495344.0,456.0,165.208,342.73,984.0
2014-08-19,17.239,355.6,3.24,4.12,146530.0,6.1,1.62222297740817,0.09,-36935.0,237.852,2787.0,11462.5,102.6322,495344.0,456.0,165.208,342.73,984.0
2014-08-20,17.239,355.6,3.24,4.12,146530.0,6.1,1.62222297740817,0.09,-36935.0,237.852,2787.0,11462.5,102.6322,495344.0,456.0,165.208,342.73,984.0
2014-08-21,17.239,355.6,3.23,4.1,146530.0,6.1,1.62222297740817,0.09,-36935.0,237.852,2787.0,11462.5,102.6322,495344.0,456.0,165.208,342.73,984.0
2014-08-22,17.239,355.6,3.23,4.1,146530.0,6.1,1.62222297740817,0.09,-36935.0,237.852,2787.0,11462.5,102.6322,495344.0,456.0,165.208,342.73,984.0
2014-08-23,17.239,355.6,3.23,4.1,146530.0,6.1,1.62222297740817,0.09,-36935.0,237.852,2787.0,11462.5,102.6322,495344.0,456.0,165.208,342.73,984.0
2014-08-24,17.239,355.6,3.23,4.1,146530.0,6.1,1.62222297740817,0.09,-36935.0,237.852,2787.0,11462.5,102.6322,495344.0,456.0,165.208,342.73,984.0
2014-08-25,17.239,355.6,3.23,4.1,146530.0,6.1,1.62222297740817,0.09,-36935.0,237.852,2787.0,11462.5,102.6322,495344.0,456.0,165.208,342.73,984.0
2014-08-26,17.239,355.6,3.23,4.1,146530.0,6.1,1.62222297740817,0.09,-36935.0,237.852,2787.0,11462.5,102.6322,495344.0,456.0,165.208,342.73,984.0
2014-08-27,17.239,355.6,3.23,4.1,146530.0,6.1,1.62222297740817,0.09,-36935.0,237.852,2787.0,11462.5,102.6322,495344.0,456.0,165.208,342.73,984.0
2014-08-28,17.239,355.6,3.25,4.1,146530.0,6.1,1.62222297740817,0.09,-36935.0,237.852,2787.0,11462.5,102.6322,495344.0,456.0,165.208,342.73,984.0
2014-08-29,17.239,355.6,3.25,4.1,146530.0,6.1,1.62222297740817,0.09,-36935.0,237.852,2787.0,11462.5,102.6322,495344.0,456.0,165.208,342.73,984.0
2014-08-30,17.239,355.6,3.25,4.1,146530.0,6.1,1.62222297740817,0.09,-36935.0,237.852,2787.0,11462.5,102.6322,495344.0,456.0,165.208,342.73,984.0
2014-08-31,17.239,355.6,3.25,4.1,146530.0,6.1,1.62222297740817,0.09,-36935.0,237.852,2787.0,11462.5,102.6322,495344.0,456.0,165.208,342.73,984.0
2014-09-01,16.959,354.1,3.25,4.1,146778.0,5.9,1.62222297740817,0.09,-41672.0,238.031,2861.2,11503.7,102.9417,492913.0,470.0,165.899,342.73,1023.0
2014-09-02,16.959,354.1,3.25,4.1,146778.0,5.9,1.62222297740817,0.09,-41672.0,238.031,2861.2,11503.7,102.9417,492913.0,470.0,165.899,342.73,1023.0
2014-09-03,16.959,354.1,3.25,4.1,146778.0,5.9,1.62222297740817,0.09,-41672.0,238.031,2861.2,11503.7,102.9417,492913.0,470.0,165.899,342.73,1023.0
2014-09-04,16.959,354.1,3.24,4.1,146778.0,5.9,1.62222297740817,0.09,-41672.0,238.031,2861.2,11503.7,102.9417,492913.0,470.0,165.899,342.73,1023.0
2014-09-05,16.959,354.1,3.24,4.1,146778.0,5.9,1.62222297740817,0.09,-41672.0,238.031,2861.2,11503.7,102.9417,492913.0,470.0,165.899,342.73,1023.0
2014-09-06,16.959,354.1,3.24,4.1,146778.0,5.9,1.62222297740817,0.09,-41672.0,238.031,2861.2,11503.7,102.9417,492913.0,470.0,165.899,342.73,1023.0
2014-09-07,16.959,354.1,3.24,4.1,146778.0,5.9,1.62222297740817,0.09,-41672.0,238.031,2861.2,11503.7,102.9417,492913.0,470.0,165.899,342.73,1023.0
2014-09-08,16.959,354.1,3.24,4.1,146778.0,5.9,1.62222297740817,0.09,-41672.0,238.031,2861.2,11503.7,102.9417,492913.0,470.0,165.899,342.73,1023.0
2014-09-09,16.959,354.1,3.24,4.1,146778.0,5.9,1.62222297740817,0.09,-41672.0,238.031,2861.2,11503.7,102.9417,492913.0,470.0,165.899,342.73,1023.0
2014-09-10,16.959,354.1,3.24,4.1,146778.0,5.9,1.62222297740817,0.09,-41672.0,238.031,2861.2,11503.7,102.9417,492913.0,470.0,165.899,342.73,1023.0
2014-09-11,16.959,354.1,3.26,4.12,146778.0,5.9,1.62222297740817,0.09,-41672.0,238.031,2861.2,11503.7,102.9417,492913.0,470.0,165.899,342.73,1023.0
2014-09-12,16.959,354.1,3.26,4.12,146778.0,5.9,1.62222297740817,0.09,-41672.0,238.031,2861.2,11503.7,102.9417,492913.0,470.0,165.899,342.73,1023.0
2014-09-13,16.959,354.1,3.26,4.12,146778.0,5.9,1.62222297740817,0.09,-41672.0,238.031,2861.2,11503.7,102.9417,492913.0,470.0,165.899,342.73,1023.0
2014-09-14,16.959,354.1,3.26,4.12,146778.0,5.9,1.62222297740817,0.09,-41672.0,238.031,2861.2,11503.7,102.9417,492913.0,470.0,165.899,342.73,1023.0
2014-09-15,16.959,354.1,3.26,4.12,146778.0,5.9,1.62222297740817,0.09,-41672.0,238.031,2861.2,11503.7,102.9417,492913.0,470.0,165.899,342.73,1023.0
2014-09-16,16.959,354.1,3.26,4.12,146778.0,5.9,1.62222297740817,0.09,-41672.0,238.031,2861.2,11503.7,102.9417,492913.0,470.0,165.899,342.73,1023.0
2014-09-17,16.959,354.1,3.26,4.12,146778.0,5.9,1.62222297740817,0.09,-41672.0,238.031,2861.2,11503.7,102.9417,492913.0,470.0,165.899,342.73,1023.0
2014-09-18,16.959,354.1,3.37,4.23,146778.0,5.9,1.62222297740817,0.09,-41672.0,238.031,2861.2,11503.7,102.9417,492913.0,470.0,165.899,342.73,1023.0
2014-09-19,16.959,354.1,3.37,4.23,146778.0,5.9,1.62222297740817,0.09,-41672.0,238.031,2861.2,11503.7,102.9417,492913.0,470.0,165.899,342.73,1023.0
2014-09-20,16.959,354.1,3.37,4.23,146778.0,5.9,1.62222297740817,0.09,-41672.0,238.031,2861.2,11503.7,102.9417,492913.0,470.0,165.899,342.73,1023.0
2014-09-21,16.959,354.1,3.37,4.23,146778.0,5.9,1.62222297740817,0.09,-41672.0,238.031,2861.2,11503.7,102.9417,492913.0,470.0,165.899,342.73,1023.0
2014-09-22,16.959,354.1,3.37,4.23,146778.0,5.9,1.62222297740817,0.09,-41672.0,238.031,2861.2,11503.7,102.9417,492913.0,470.0,165.899,342.73,1023.0
2014-09-23,16.959,354.1,3.37,4.23,146778.0,5.9,1.62222297740817,0.09,-41672.0,238.031,2861.2,11503.7,102.9417,492913.0,470.0,165.899,342.73,1023.0
2014-09-24,16.959,354.1,3.37,4.23,146778.0,5.9,1.62222297740817,0.09,-41672.0,238.031,2861.2,11503.7,102.9417,492913.0,470.0,165.899,342.73,1023.0
2014-09-25,16.959,354.1,3.36,4.2,146778.0,5.9,1.62222297740817,0.09,-41672.0,238.031,2861.2,11503.7,102.9417,492913.0,470.0,165.899,342.73,1023.0
2014-09-26,16.959,354.1,3.36,4.2,146778.0,5.9,1.62222297740817,0.09,-41672.0,238.031,2861.2,11503.7,102.9417,492913.0,470.0,165.899,342.73,1023.0
2014-09-27,16.959,354.1,3.36,4.2,146778.0,5.9,1.62222297740817,0.09,-41672.0,238.031,2861.2,11503.7,102.9417,492913.0,470.0,165.899,342.73,1023.0
2014-09-28,16.959,354.1,3.36,4.2,146778.0,5.9,1.62222297740817,0.09,-41672.0,238.031,2861.2,11503.7,102.9417,492913.0,470.0,165.899,342.73,1023.0
