Date,Total Vehicle Sales,Domestic Auto Production,15-Year Fixed Rate Mortgage Average in the United States,30-Year Fixed Rate Mortgage Average in the United States,Employment Level,Unemployment Rate,"Inflation, consumer prices for the United States",Federal Funds Effective Rate,"Trade Balance: Goods and Services, Balance of Payments Basis",Consumer Price Index for All Urban Consumers: All Items in U.S. City Average,M1,M2,Industrial Production: Total Index,US_Manufacturing_PMI,New One Family Houses Sold,S&P CoreLogic Case-Shiller U.S. National Home Price Index,All-Transactions House Price Index for the United States,New Privately-Owned Housing Units Started: Total Units
18/10/2012,14.83,344.6,2.66,3.37,143431.0,7.8,2.06933726526067,0.16,-41467.0,231.317,2420.1,10282.8,97.5311,478507.0,358.0,143.596,315.15,915.0
19/10/2012,14.83,344.6,2.66,3.37,143431.0,7.8,2.06933726526067,0.16,-41467.0,231.317,2420.1,10282.8,97.5311,478507.0,358.0,143.596,315.15,915.0
22/10/2012,14.83,344.6,2.66,3.37,143431.0,7.8,2.06933726526067,0.16,-41467.0,231.317,2420.1,10282.8,97.5311,478507.0,358.0,143.596,315.15,915.0
23/10/2012,14.83,344.6,2.66,3.37,143431.0,7.8,2.06933726526067,0.16,-41467.0,231.317,2420.1,10282.8,97.5311,478507.0,358.0,143.596,315.15,915.0
24/10/2012,14.83,344.6,2.66,3.37,143431.0,7.8,2.06933726526067,0.16,-41467.0,231.317,2420.1,10282.8,97.5311,478507.0,358.0,143.596,315.15,915.0
25/10/2012,14.83,344.6,2.72,3.41,143431.0,7.8,2.06933726526067,0.16,-41467.0,231.317,2420.1,10282.8,97.5311,478507.0,358.0,143.596,315.15,915.0
26/10/2012,14.83,344.6,2.72,3.41,143431.0,7.8,2.06933726526067,0.16,-41467.0,231.317,2420.1,10282.8,97.5311,478507.0,358.0,143.596,315.15,915.0
31/10/2012,14.83,344.6,2.72,3.41,143431.0,7.8,2.06933726526067,0.16,-41467.0,231.317,2420.1,10282.8,97.5311,478507.0,358.0,143.596,315.15,915.0
01/11/2012,15.456,353.5,2.7,3.39,143333.0,7.7,2.06933726526067,0.16,-45332.0,230.221,2441.2,10351.8,97.9084,475932.0,392.0,144.579,315.15,833.0
02/11/2012,15.456,353.5,2.7,3.39,143333.0,7.7,2.06933726526067,0.16,-45332.0,230.221,2441.2,10351.8,97.9084,475932.0,392.0,144.579,315.15,833.0
05/11/2012,15.456,353.5,2.7,3.39,143333.0,7.7,2.06933726526067,0.16,-45332.0,230.221,2441.2,10351.8,97.9084,475932.0,392.0,144.579,315.15,833.0
06/11/2012,15.456,353.5,2.7,3.39,143333.0,7.7,2.06933726526067,0.16,-45332.0,230.221,2441.2,10351.8,97.9084,475932.0,392.0,144.579,315.15,833.0
07/11/2012,15.456,353.5,2.7,3.39,143333.0,7.7,2.06933726526067,0.16,-45332.0,230.221,2441.2,10351.8,97.9084,475932.0,392.0,144.579,315.15,833.0
08/11/2012,15.456,353.5,2.69,3.4,143333.0,7.7,2.06933726526067,0.16,-45332.0,230.221,2441.2,10351.8,97.9084,475932.0,392.0,144.579,315.15,833.0
09/11/2012,15.456,353.5,2.69,3.4,143333.0,7.7,2.06933726526067,0.16,-45332.0,230.221,2441.2,10351.8,97.9084,475932.0,392.0,144.579,315.15,833.0
12/11/2012,15.456,353.5,2.69,3.4,143333.0,7.7,2.06933726526067,0.16,-45332.0,230.221,2441.2,10351.8,97.9084,475932.0,392.0,144.579,315.15,833.0
13/11/2012,15.456,353.5,2.69,3.4,143333.0,7.7,2.06933726526067,0.16,-45332.0,230.221,2441.2,10351.8,97.9084,475932.0,392.0,144.579,315.15,833.0
14/11/2012,15.456,353.5,2.69,3.4,143333.0,7.7,2.06933726526067,0.16,-45332.0,230.221,2441.2,10351.8,97.9084,475932.0,392.0,144.579,315.15,833.0
15/11/2012,15.456,353.5,2.65,3.34,143333.0,7.7,2.06933726526067,0.16,-45332.0,230.221,2441.2,10351.8,97.9084,475932.0,392.0,144.579,315.15,833.0
16/11/2012,15.456,353.5,2.65,3.34,143333.0,7.7,2.06933726526067,0.16,-45332.0,230.221,2441.2,10351.8,97.9084,475932.0,392.0,144.579,315.15,833.0
19/11/2012,15.456,353.5,2.65,3.34,143333.0,7.7,2.06933726526067,0.16,-45332.0,230.221,2441.2,10351.8,97.9084,475932.0,392.0,144.579,315.15,833.0
20/11/2012,15.456,353.5,2.65,3.34,143333.0,7.7,2.06933726526067,0.16,-45332.0,230.221,2441.2,10351.8,97.9084,475932.0,392.0,144.579,315.15,833.0
21/11/2012,15.456,353.5,2.63,3.31,143333.0,7.7,2.06933726526067,0.16,-45332.0,230.221,2441.2,10351.8,97.9084,475932.0,392.0,144.579,315.15,833.0
23/11/2012,15.456,353.5,2.63,3.31,143333.0,7.7,2.06933726526067,0.16,-45332.0,230.221,2441.2,10351.8,97.9084,475932.0,392.0,144.579,315.15,833.0
26/11/2012,15.456,353.5,2.63,3.31,143333.0,7.7,2.06933726526067,0.16,-45332.0,230.221,2441.2,10351.8,97.9084,475932.0,392.0,144.579,315.15,833.0
27/11/2012,15.456,353.5,2.63,3.31,143333.0,7.7,2.06933726526067,0.16,-45332.0,230.221,2441.2,10351.8,97.9084,475932.0,392.0,144.579,315.15,833.0
28/11/2012,15.456,353.5,2.63,3.31,143333.0,7.7,2.06933726526067,0.16,-45332.0,230.221,2441.2,10351.8,97.9084,475932.0,392.0,144.579,315.15,833.0
29/11/2012,15.456,353.5,2.64,3.32,143333.0,7.7,2.06933726526067,0.16,-45332.0,230.221,2441.2,10351.8,97.9084,475932.0,392.0,144.579,315.15,833.0
30/11/2012,15.456,353.5,2.64,3.32,143333.0,7.7,2.06933726526067,0.16,-45332.0,230.221,2441.2,10351.8,97.9084,475932.0,392.0,144.579,315.15,833.0
03/12/2012,15.462,342.6,2.64,3.32,143330.0,7.9,2.06933726526067,0.16,-36334.0,229.601,2460.7,10474.4,98.1884,488496.0,399.0,145.495,315.15,976.0
04/12/2012,15.462,342.6,2.64,3.32,143330.0,7.9,2.06933726526067,0.16,-36334.0,229.601,2460.7,10474.4,98.1884,488496.0,399.0,145.495,315.15,976.0
05/12/2012,15.462,342.6,2.64,3.32,143330.0,7.9,2.06933726526067,0.16,-36334.0,229.601,2460.7,10474.4,98.1884,488496.0,399.0,145.495,315.15,976.0
06/12/2012,15.462,342.6,2.67,3.34,143330.0,7.9,2.06933726526067,0.16,-36334.0,229.601,2460.7,10474.4,98.1884,488496.0,399.0,145.495,315.15,976.0
07/12/2012,15.462,342.6,2.67,3.34,143330.0,7.9,2.06933726526067,0.16,-36334.0,229.601,2460.7,10474.4,98.1884,488496.0,399.0,145.495,315.15,976.0
