,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,^SP500-45,^SP500-45,^SP500-45,^SP500-45,^SP500-45
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,
14/04/2014,1863.3986775716146,1872.1053344726563,1853.5856689453126,1862.236669921875,3433647666.6666665,594.9683329264323,598.1626647949219,590.55400390625,593.7679992675781,0.0
15/04/2014,1862.8060099283855,1871.031669108073,1852.4876708984375,1861.2056681315105,3432670000.0,594.5543314615885,597.6933308919271,589.8376688639323,593.2609985351562,0.0
16/04/2014,1861.8713419596354,1870.5576700846354,1851.651005045573,1860.822334798177,3424739666.6666665,594.137998453776,597.3399963378906,589.3393351236979,592.9399983723958,0.0
17/04/2014,1861.4563395182292,1870.1473388671875,1851.069002278646,1860.4163330078125,3424105666.6666665,593.7536641438802,596.9863301595052,588.8193339029948,592.557666015625,0.0
21/04/2014,1861.0320068359374,1869.7580078125,1850.8230021158854,1860.2113321940103,3393364333.3333335,593.3426635742187,596.6506632486979,588.524668375651,592.3196655273438,0.0
22/04/2014,1860.8556722005208,1869.9920084635417,1851.0073323567708,1860.290665690104,3399834000.0,593.1103312174479,596.4796630859375,588.3403340657552,592.1889994303385,0.0
23/04/2014,1860.8910034179687,1869.905342610677,1851.3416666666667,1860.5493326822916,3389611333.3333335,592.897998046875,596.1903299967448,588.1153340657552,591.9150004069011,0.0
24/04/2014,1861.4183349609375,1870.4280110677084,1851.8703328450522,1860.8963338216147,3386977000.0,592.982997639974,596.1849975585938,588.0570007324219,591.8010009765625,0.0
25/04/2014,1861.7069986979166,1870.5386759440105,1852.464998372396,1861.4650024414063,3371711333.3333335,592.7746643066406,595.9549967447916,588.0113342285156,591.7273356119791,0.0
28/04/2014,1862.3713338216146,1871.3576782226562,1852.8329996744792,1862.4083374023437,3396685333.3333335,592.8136637369792,596.0993306477865,587.9913330078125,591.9680013020833,0.0
29/04/2014,1863.3036661783854,1871.96767578125,1853.76533203125,1863.0583374023438,3422929666.6666665,593.0039957682292,596.2176656087239,588.1513326009115,592.0963338216146,0.0
30/04/2014,1863.9096638997396,1872.3490071614583,1854.2243286132812,1863.4483357747397,3451231000.0,593.0653299967448,596.162998453776,588.1743326822917,592.017333984375,0.0
01/05/2014,1864.3143310546875,1872.830672200521,1855.1473307291667,1864.212003580729,3455482000.0,593.0086629231771,596.1546651204427,588.2586649576823,592.0386657714844,0.0
02/05/2014,1865.154667154948,1873.4253377278646,1855.942997233073,1864.516337076823,3449882666.6666665,593.0893290201823,596.0489990234375,588.2566650390625,591.8859985351562,0.0
05/05/2014,1865.3186645507812,1873.4766723632813,1856.0533325195313,1865.121004231771,3365316666.6666665,592.783994547526,595.8659993489583,588.1049987792969,591.902665201823,0.0
06/05/2014,1865.8526611328125,1873.821671549479,1856.6543334960938,1865.463671875,3362592000.0,592.7173278808593,595.7306660970052,588.1039978027344,591.7536661783854,0.0
07/05/2014,1866.1543294270834,1874.0536702473958,1856.782002766927,1865.8833374023438,3377005000.0,592.5043273925781,595.4289998372395,587.7143310546875,591.4296671549479,0.0
08/05/2014,1866.497664388021,1874.4920003255208,1857.3650024414062,1866.6523356119792,3374090666.6666665,592.073661295573,595.1796671549479,587.5443298339844,591.3796671549479,0.0
09/05/2014,1867.2696655273437,1875.2593302408854,1858.1953369140624,1867.6336669921875,3350477000.0,592.006660970052,595.1656677246094,587.5666625976562,591.4849995930989,0.0
12/05/2014,1868.2683349609374,1876.275996907552,1859.1940063476563,1868.93466796875,3352151000.0,592.1229939778646,595.3433349609375,587.7279968261719,591.7889994303385,0.0
13/05/2014,1869.5213338216147,1877.175663248698,1860.4240071614583,1869.7716674804688,3340197000.0,592.3499938964844,595.4773356119791,587.9136637369792,591.9469991048177,0.0
14/05/2014,1870.2936686197916,1877.5519978841146,1860.81767578125,1869.872001139323,3323059333.3333335,592.4449930826823,595.3690022786458,587.8833312988281,591.7263326009114,0.0
15/05/2014,1870.3453369140625,1877.3849975585938,1860.103340657552,1869.2036661783854,3337092000.0,592.2383260091145,595.1680013020833,587.5319986979167,591.3523315429687,0.0
16/05/2014,1869.6706665039062,1876.8676635742188,1859.5090047200522,1868.839998372396,3341027000.0,591.8656595865885,594.8453348795573,587.2559997558594,591.2199991861979,0.0
19/05/2014,1869.217667643229,1876.4916625976562,1859.8143391927083,1869.5063313802084,3310377000.0,591.6156595865885,594.7700012207031,587.5783325195313,591.6996663411459,0.0
20/05/2014,1869.9163330078125,1877.186328125,1860.703006998698,1870.4326619466146,3283915666.6666665,592.1636576334636,595.2503356933594,588.1306660970052,592.2289998372396,0.0
21/05/2014,1870.8449991861978,1878.3146647135416,1861.8980061848958,1871.6349975585938,3252438666.6666665,592.6836588541667,595.746669514974,588.7063334147135,592.7549987792969,0.0
22/05/2014,1872.0299967447916,1879.111328125,1862.99833984375,1872.3119954427084,3234143666.6666665,593.1489929199219,596.0523356119792,589.159999593099,592.9973327636719,0.0
23/05/2014,1872.731327311198,1880.068994140625,1865.0800048828125,1874.5603312174478,3188727000.0,593.4029927571614,596.4726684570312,589.9563334147135,593.9333333333333,0.0
27/05/2014,1875.1099934895833,1882.6426635742187,1868.0016723632812,1877.767667643229,3160979000.0,594.5303263346354,597.5890014648437,591.1956665039063,595.2983337402344,0.0
28/05/2014,1878.2296590169271,1885.3183308919272,1871.0516723632813,1880.406669108073,3156476000.0,595.7923258463542,598.6953348795573,592.4289998372395,596.392665608724,0.0
29/05/2014,1880.8679931640625,1887.8519978841146,1874.1693359375,1882.9750040690103,3122229666.6666665,596.9116597493489,599.7813354492188,593.8186665852865,597.532666015625,0.0
30/05/2014,1883.3453247070313,1889.9093302408853,1876.5236694335938,1885.017000325521,3125843333.3333335,597.9696594238281,600.7626688639323,594.895332845052,598.4833333333333,0.0
02/06/2014,1885.416658528646,1891.7843302408853,1878.499003092448,1887.0210001627604,3098096333.3333335,598.9743265787761,601.7156677246094,595.9286661783855,599.4573323567708,0.0
03/06/2014,1887.3259887695312,1893.5569946289063,1880.3526692708333,1888.7659993489583,3105585666.6666665,599.8749938964844,602.6046691894531,596.8523335774739,600.3256652832031,0.0
04/06/2014,1889.0089925130208,1895.0149943033855,1881.8870035807292,1890.3769978841146,3091535000.0,600.7043273925781,603.436669921875,597.6680013020833,601.1636657714844,0.0
05/06/2014,1890.648994954427,1897.0813273111978,1883.5210042317708,1892.54599609375,3092453333.3333335,601.5993286132813,604.4773376464843,598.6400004069011,602.3463317871094,0.0
06/06/2014,1892.663663736979,1899.2606567382813,1885.9266723632813,1894.9069946289062,3081535666.6666665,602.5453287760416,605.4346700032552,599.7966674804687,603.4109985351563,0.0
09/06/2014,1895.038663736979,1901.8549926757812,1888.8420084635416,1897.8359944661458,3068174333.3333335,603.6789957682291,606.6633361816406,601.1466674804688,604.8106648763021,0.0
10/06/2014,1897.8833292643228,1904.3166585286458,1891.9763427734374,1900.5479939778645,3023763666.6666665,604.9929951985677,607.8443359375,602.6050008138021,606.0543314615885,0.0
11/06/2014,1900.5029947916667,1906.608992513021,1894.2863403320312,1902.733329264323,2992523666.6666665,606.1479960123698,608.9116678873698,603.725,607.0993326822917,0.0
12/06/2014,1902.711328125,1908.5473266601562,1896.0560099283855,1904.2719970703124,2967898666.6666665,607.2239969889323,609.8583353678385,604.6050008138021,607.8876647949219,0.0
13/06/2014,1904.2583292643228,1910.17099609375,1897.711006673177,1906.021329752604,2940615000.0,608.0939982096354,610.7063354492187,605.4830017089844,608.8139994303385,0.0
16/06/2014,1905.9096598307292,1911.8316650390625,1899.4580078125,1907.9093302408853,2932834000.0,608.9309977213542,611.6223347981771,606.4036682128906,609.7913330078125,0.0
17/06/2014,1907.8329956054688,1913.77099609375,1901.6840087890625,1909.8203287760416,2940751666.6666665,609.9773315429687,612.6090006510417,607.4716674804688,610.7306660970052,0.0
18/06/2014,1909.8009969075522,1916.2393310546875,1904.069677734375,1912.7956624348958,2932017000.0,610.9776652018229,613.7006673177083,608.5496683756511,612.0183329264323,0.0
19/06/2014,1912.7666625976562,1918.9406656901042,1907.152010091146,1915.5046630859374,2909323666.6666665,612.259999593099,614.9530008951823,609.9570027669271,613.2956665039062,0.0
20/06/2014,1915.5353271484375,1921.4353352864584,1910.122676595052,1918.4126627604167,2940751000.0,613.5789998372396,616.0269999186198,611.2336710611979,614.4936665852864,0.0
23/06/2014,1918.4569946289062,1924.2743367513021,1913.185009765625,1921.2169962565104,2930504666.6666665,614.8053344726562,617.2446675618489,612.5336710611979,615.7116678873698,0.0
24/06/2014,1921.1883260091147,1926.6423380533854,1915.4620076497397,1922.9946614583334,2933303333.3333335,615.9216674804687,618.284999593099,613.531337483724,616.5313354492188,0.0
25/06/2014,1922.9389933268228,1928.5976684570312,1917.176338704427,1925.0639973958334,2939671000.0,616.7136678059895,619.172666422526,614.3400044759114,617.4530029296875,0.0
26/06/2014,1925.0309936523438,1930.6896687825522,1919.1403361002604,1927.353662109375,2938230333.3333335,617.6730021158854,620.1066670735677,615.2650044759115,618.4593363444011,0.0
27/06/2014,1927.3109944661458,1933.1333333333334,1922.1343383789062,1930.3573282877603,2962828666.6666665,618.6266703287761,621.1793355305989,616.4746704101562,619.746669514974,0.0
30/06/2014,1930.2976643880208,1935.9986653645833,1925.2476725260417,1933.1029947916666,2958285333.3333335,619.9056701660156,622.4326680501302,617.8340026855469,620.9410034179688,0.0
01/07/2014,1933.1519978841145,1939.0846638997396,1928.243339029948,1936.044327799479,2975751666.6666665,621.1876708984375,623.7350016276042,619.1246704101562,622.1956705729167,0.0
02/07/2014,1936.0913330078124,1942.1443318684896,1931.7246704101562,1939.4373291015625,2970544333.3333335,622.4366719563802,624.9769999186198,620.5173380533854,623.5520039876302,0.0
03/07/2014,1939.5093343098958,1945.3706624348958,1935.1426717122397,1942.684326171875,2944576000.0,623.8220052083333,626.282666015625,621.8643371582032,624.8583374023438,0.0
07/07/2014,1942.7103352864583,1948.3003295898438,1938.1256713867188,1945.5229939778646,2941958000.0,625.091005452474,627.5086669921875,623.1513366699219,626.139003499349,0.0
08/07/2014,1945.479337565104,1950.8046630859376,1940.3303385416666,1947.6289916992187,2972163000.0,626.3223388671875,628.5786661783854,624.083671061198,627.0133361816406,0.0
09/07/2014,1947.5823364257812,1952.8669962565104,1942.4333374023438,1949.6596557617188,2970422333.3333335,627.1856730143229,629.3700012207031,624.9046712239583,627.7870035807292,0.0
10/07/2014,1949.4123372395834,1954.712996419271,1943.952001953125,1951.489656575521,2976730333.3333335,627.7246724446615,630.1576680501302,625.4846700032552,628.5680053710937,0.0
11/07/2014,1951.2510050455728,1956.3343302408855,1945.6123372395834,1953.0743204752605,2975916333.3333335,628.4823384602864,630.9003356933594,626.2206705729167,629.3063395182292,0.0
14/07/2014,1952.9020060221353,1958.1949951171875,1947.386336263021,1954.8586547851562,2958630666.6666665,629.2876729329427,631.7940022786458,627.128672281901,630.1940063476562,0.0
15/07/2014,1954.6850056966146,1960.0829956054688,1949.031669108073,1956.4689900716146,2985954666.6666665,630.1886739095052,632.7456705729167,627.9903401692708,631.0760070800782,0.0
16/07/2014,1956.461006673177,1962.0453287760417,1950.9276692708333,1958.379988606771,3003413666.6666665,631.2830057779948,633.8766703287761,629.1280049641927,632.1846740722656,0.0
17/07/2014,1958.3506713867187,1963.8176635742188,1952.1606689453124,1959.38798828125,3023005666.6666665,632.4290059407552,634.9270039876302,629.9796712239583,632.9570068359375,0.0
18/07/2014,1959.4513387044271,1965.089998372396,1953.4236653645833,1960.6466552734375,3022765333.3333335,633.2993387858073,635.8173360188802,630.8796712239583,633.84833984375,0.0
21/07/2014,1960.6020060221354,1966.0063354492188,1954.2023315429688,1961.4529907226563,3014327333.3333335,634.096337890625,636.632002766927,631.6150044759114,634.6330057779948,0.0
22/07/2014,1961.4913411458333,1967.0293334960938,1955.1519978841145,1962.5283243815104,3016937333.3333335,634.9503377278646,637.5186706542969,632.4940043131511,635.5403381347656,0.0
23/07/2014,1962.6573404947917,1968.3083333333334,1956.4119954427083,1963.7356567382812,3022516000.0,635.9023376464844,638.496337890625,633.3800048828125,636.4603393554687,0.0
24/07/2014,1963.9473388671875,1969.7090006510416,1957.935664876302,1965.205322265625,3038946333.3333335,636.8940043131511,639.4663391113281,634.3676717122396,637.433671061198,0.0
25/07/2014,1965.3223388671875,1971.0840006510416,1959.555330403646,1966.81298828125,3025562333.3333335,637.8450032552083,640.413671875,635.4523376464844,638.5530049641927,0.0
28/07/2014,1966.90400390625,1972.557999674479,1960.8760009765624,1968.23798828125,3032398666.6666665,638.8563354492187,641.4493387858073,636.3883382161458,639.5773376464844,0.0
29/07/2014,1968.4103393554688,1974.0146647135416,1962.1773315429687,1969.3103190104166,3040971000.0,639.9253356933593,642.433339436849,637.3716715494792,640.4813374837239,0.0
30/07/2014,1969.6123372395834,1975.1883341471355,1963.1396647135416,1970.246317545573,3056870666.6666665,640.9053365071615,643.3513387044271,638.2803385416667,641.3976704915365,0.0
31/07/2014,1970.3593383789062,1975.4350016276042,1962.8523315429688,1969.3693196614583,3094463333.3333335,641.6256693522135,644.0230061848958,638.8576721191406,641.7726704915365,0.0
01/08/2014,1969.4360066731772,1974.6843343098958,1961.6559977213542,1968.2249877929687,3122380333.3333335,641.9340026855468,644.4233378092448,639.1720052083333,642.1026692708333,0.0
04/08/2014,1968.3083414713542,1973.98466796875,1960.3903279622396,1967.4289876302084,3080269666.6666665,642.2956685384114,644.9590047200521,639.5683369954427,642.6433349609375,0.0
05/08/2014,1967.4223388671876,1973.0713338216146,1958.886328125,1966.0156534830728,3105099333.3333335,642.7700012207031,645.3806701660156,639.8493367513021,642.9286682128907,0.0
06/08/2014,1965.9330078125,1971.7293334960937,1957.6566609700521,1965.0243204752603,3120081000.0,642.9540018717448,645.6080037434896,640.1133361816406,643.2760009765625,0.0
07/08/2014,1965.0583414713542,1970.664668782552,1956.2329956054687,1963.358984375,3124208000.0,643.381669108073,645.9373372395834,640.3460021972656,643.4086669921875,0.0
08/08/2014,1963.4070068359374,1969.7476684570313,1955.0436645507812,1962.5046508789062,3128322666.6666665,643.5156697591145,646.2196695963542,640.5543355305989,643.7206665039063,0.0
11/08/2014,1962.636006673177,1969.1953369140624,1954.4186645507812,1961.7033203125,3078132666.6666665,643.8936686197917,646.5810017903646,640.9333374023438,644.0316670735677,0.0
12/08/2014,1961.8006713867187,1968.3756713867188,1953.4210001627605,1960.820654296875,3063944333.3333335,644.1663350423177,646.8226684570312,641.1163370768229,644.2663330078125,0.0
13/08/2014,1960.9110026041667,1967.3700073242187,1952.5313313802083,1959.9339884440103,3048270333.3333335,644.4083333333333,647.00966796875,641.3633361816406,644.5189982096355,0.0
14/08/2014,1960.0560017903647,1966.6553385416667,1951.692333984375,1959.2859903971355,3040203000.0,644.6833333333333,647.256669108073,641.597334798177,644.7929972330729,0.0
15/08/2014,1959.4890014648438,1965.9370076497396,1950.5463338216146,1958.2733276367187,3074379333.3333335,645.0036661783854,647.5503356933593,641.7363362630208,644.9803304036458,0.0
18/08/2014,1958.627001953125,1965.5293416341146,1949.9956665039062,1958.076326497396,3072942666.6666665,645.297666422526,647.9590026855469,642.0606709798177,645.4006632486979,0.0
19/08/2014,1958.505000813802,1965.7353393554688,1950.4380004882812,1958.6726603190104,3051409333.3333335,645.7600016276042,648.5433369954427,642.8273376464844,646.1816630045573,0.0
20/08/2014,1959.017000325521,1966.2160034179688,1950.8573364257813,1959.128662109375,3042101333.3333335,646.4726684570312,649.2336690266927,643.5583374023438,646.8606628417969,0.0
21/08/2014,1959.6886637369792,1967.0466715494792,1951.9893351236979,1960.05166015625,3024542333.3333335,647.3870015462239,650.0210021972656,644.5163370768229,647.7146626790365,0.0
22/08/2014,1960.5833292643229,1967.8756713867188,1952.827001953125,1960.74599609375,3011783333.3333335,648.1983357747396,650.83466796875,645.3370035807292,648.4809956868489,0.0
